day,muscle_mass_kg,muscle_strength_index,bone_density_g_cm2,cardio_fitness_vo2max,immune_competence_index,cognitive_function_index,dna_damage_index
119,27.28611041848209,0.6744349999999938,1.0364436645951407,44.04626513050876,0.8440299999999978,0.85,0.02728965695736862
120,27.229082447707462,0.6737999999999937,1.0359254427628433,44.03833680278527,0.8443999999999978,0.85,0.027343863818221247
121,27.172173665391753,0.6731649999999937,1.0354074800414619,44.03040990216076,0.8447699999999978,0.85,0.02739698654185682
122,27.115383822431085,0.6725299999999936,1.0348897763014413,44.02248442837838,0.8451399999999978,0.85,0.027449046811019683
123,27.058712670242205,0.6718949999999936,1.0343723314132904,44.01456038118127,0.8455099999999978,0.85,0.02750006587479929
124,27.0021599607614,0.6712599999999935,1.033855145247584,44.00663776031266,0.8458799999999977,0.85,0.027550064557303303
125,26.945725446443408,0.6706249999999935,1.0333382176749601,43.9987165655158,0.8462499999999977,0.85,0.027599063266157235
126,26.88940888026034,0.6699899999999934,1.0328215485661225,43.990796796534006,0.8466199999999977,0.85,0.02764708200083409
127,26.833210015700594,0.6693549999999934,1.0323051377918393,43.98287845311063,0.8469899999999977,0.85,0.027694140360817406
128,26.777128606767782,0.6687199999999933,1.0317889852229434,43.97496153498907,0.8473599999999977,0.85,0.027740257553601058
129,26.721164407979636,0.6680849999999933,1.031273090730332,43.96704604191277,0.8477299999999977,0.85,0.027785452402529037
130,26.665317174366958,0.6674499999999932,1.030757454184967,43.959131973625226,0.8480999999999976,0.85,0.027829743354478454
131,26.60958666147253,0.6668149999999932,1.0302420754578743,43.95121932986997,0.8484699999999976,0.85,0.027873148487388883
132,26.553972625350056,0.6661799999999931,1.0297269544201455,43.943308110390596,0.8488399999999976,0.85,0.027915685517641106
133,26.498474822563075,0.6655449999999931,1.0292120909429354,43.93539831493073,0.8492099999999976,0.85,0.027957371807288283
134,26.443093010183915,0.664909999999993,1.028697484897464,43.927489943234036,0.8495799999999976,0.85,0.027998224371142518
135,26.38782694579263,0.664274999999993,1.0281831361550153,43.91958299504426,0.8499499999999975,0.85,0.028038259883719666
136,26.332676387475924,0.6636399999999929,1.0276690445869379,43.91167747010515,0.8503199999999975,0.85,0.02807749468604527
137,26.2776410938261,0.6630049999999929,1.0271552100646444,43.90377336816053,0.8506899999999975,0.85,0.028115944792324366
138,26.222720823940005,0.6623699999999928,1.026641632459612,43.89587068895426,0.8510599999999975,0.85,0.02815362589647788
139,26.16791533741797,0.6617349999999927,1.0261283116433821,43.88796943223025,0.8514299999999975,0.85,0.02819055337854832
140,26.113224394362767,0.6610999999999927,1.0256152474875606,43.88006959773245,0.8517999999999974,0.85,0.028226742310977354
141,26.058647755378548,0.6604649999999926,1.0251024398638169,43.872171185204856,0.8521699999999974,0.85,0.028262207464757806
142,26.004185181569806,0.6598299999999926,1.0245898886438851,43.86427419439152,0.8525399999999974,0.85,0.02829696331546265
143,25.949836434540323,0.6591949999999925,1.0240775936995632,43.856378625036534,0.8529099999999974,0.85,0.028331024049153396
144,25.89560127639213,0.6585599999999925,1.0235655549027134,43.848484476884025,0.8532799999999974,0.85,0.028364403568170327
145,25.841479469724472,0.6579249999999924,1.0230537721252622,43.84059174967819,0.8536499999999974,0.85,0.02839711549680692
146,25.78747077763275,0.6572899999999924,1.0225422452391997,43.83270044316325,0.8540199999999973,0.85,0.02842917318687078
147,25.733574963707493,0.6566549999999923,1.02203097411658,43.824810557083474,0.8543899999999973,0.85,0.028460589723133364
148,25.679791792033345,0.6560199999999923,1.0215199586295216,43.8169220911832,0.8547599999999973,0.85,0.028491377928670694
149,25.626121027187995,0.6553849999999922,1.021009198650207,43.80903504520679,0.8551299999999973,0.85,0.02852155037009728
150,25.57256243424117,0.6547499999999922,1.0204986940508818,43.80114941889865,0.8554999999999973,0.85,0.028551119362695332
151,25.51911577875361,0.6541149999999921,1.0199884447038563,43.793265212003256,0.8558699999999972,0.85,0.028580096975441425
152,25.46578082677601,0.6534799999999921,1.0194784504815044,43.785382424265094,0.8562399999999972,0.85,0.028608495035932595
153,25.41255734484805,0.652844999999992,1.0189687112562635,43.77750105542873,0.8566099999999972,0.85,0.02863632513521394
154,25.359445099997316,0.652209999999992,1.0184592269006354,43.76962110523875,0.8569799999999972,0.85,0.02866359863250966
155,25.30644385973832,0.6515749999999919,1.017949997287185,43.761742573439804,0.8573499999999972,0.85,0.028690326659859468
156,25.253553392071467,0.6509399999999919,1.0174410222885415,43.753865459776584,0.8577199999999972,0.85,0.028716520126662277
157,25.200773465482037,0.6503049999999918,1.0169323017773972,43.745989763993826,0.8580899999999971,0.85,0.02874218972412903
158,25.14810384893918,0.6496699999999918,1.0164238356265085,43.7381154858363,0.8584599999999971,0.85,0.028767345929646446
159,25.095544311894898,0.6490349999999917,1.0159156237086953,43.73024262504885,0.8588299999999971,0.85,0.028791999011053518
160,25.043094624283036,0.6483999999999916,1.015407665896841,43.722371181376346,0.8591999999999971,0.85,0.028816159030832445
161,24.990754556518286,0.6477649999999916,1.0148999620638925,43.71450115456369,0.8595699999999971,0.85,0.028839835850215795
162,24.938523879495165,0.6471299999999915,1.0143925120828607,43.70663254435587,0.859939999999997,0.85,0.028863039133211477
163,24.88640236458702,0.6464949999999915,1.0138853158268193,43.69876535049789,0.860309999999997,0.85,0.028885778350547245
164,24.834389783645037,0.6458599999999914,1.0133783731689059,43.69089957273479,0.860679999999997,0.85,0.0289080627835363
165,24.782485908997216,0.6452249999999914,1.0128716839823213,43.6830352108117,0.861049999999997,0.85,0.028929901527865575
166,24.730690513447414,0.6445899999999913,1.01236524814033,43.67517226447376,0.861419999999997,0.85,0.02895130349730826
167,24.67900337027431,0.6439549999999913,1.0118590655162598,43.66731073346615,0.861789999999997,0.85,0.028972277427362095
168,24.627424253230437,0.6433199999999912,1.0113531359835017,43.659450617534134,0.8621599999999969,0.85,0.02899283187881485
169,24.57595293654119,0.6426849999999912,1.0108474594155101,43.65159191642298,0.8625299999999969,0.85,0.029012975241238553
170,24.524589194903818,0.6420499999999911,1.0103420356858024,43.643734629878026,0.8628999999999969,0.85,0.02903271573641378
171,24.473332803486468,0.6414149999999911,1.0098368646679596,43.63587875764465,0.8632699999999969,0.85,0.029052061421685507
172,24.422183537927182,0.640779999999991,1.0093319462356256,43.62802429946827,0.8636399999999969,0.85,0.029071020193251796
173,24.371141174332916,0.640144999999991,1.0088272802625078,43.62017125509437,0.8640099999999968,0.85,0.029089599789386758
174,24.32020548927856,0.6395099999999909,1.0083228666223767,43.61231962426845,0.8643799999999968,0.85,0.029107807793599023
175,24.26937625980597,0.6388749999999909,1.0078187051890655,43.60446940673608,0.8647499999999968,0.85,0.02912565163772704
176,24.218653263422976,0.6382399999999908,1.007314795836471,43.596620602242865,0.8651199999999968,0.85,0.029143138604972498
177,24.168036278102424,0.6376049999999908,1.0068111384385527,43.588773210534455,0.8654899999999968,0.85,0.029160275832873048
178,24.117525082281187,0.6369699999999907,1.0063077328693335,43.58092723135656,0.8658599999999967,0.85,0.029177070316215584
179,24.06711945485922,0.6363349999999907,1.0058045790028989,43.573082664454915,0.8662299999999967,0.85,0.029193528909891273
180,24.016819175198567,0.6356999999999906,1.0053016767133973,43.56523950957531,0.8665999999999967,0.85,0.029209658331693446
